identificationType,fileIdentifier,fileSize,ArtifactId,similarity(s),RawLicenseName(s),licenseName(s),licenseURL(s),auther(s),relatedURL(s),name,description
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\apsl-2.0.LICENSE,19835,?--apsl-2.0.LICENSE--0,"0.90193,
0.90035,
0.89970",,spdx/APSL-2.0,,,,apsl-2.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\aptana-1.0.LICENSE,7895,?--aptana-1.0.LICENSE--0,0.84084,,research/scancode-toolkit/src/licensedcode/data/licenses/aptana-1.0.LICENSE,,,,aptana-1.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\aptana-exception-3.0.LICENSE,2342,?--aptana-exception-3.0.LICENSE--0,0.79174,,research/scancode-toolkit/src/licensedcode/data/licenses/aptana-exception-3.0.LICENSE,,,,aptana-exception-3.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\aravindan-premkumar.LICENSE,314,?--aravindan-premkumar.LICENSE--0,0.75242,,research/scancode-toolkit/src/licensedcode/data/licenses/aravindan-premkumar.LICENSE,,,,aravindan-premkumar.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\argouml.LICENSE,1374,?--argouml.LICENSE--0,0.75794,,research/scancode-toolkit/src/licensedcode/data/licenses/argouml.LICENSE,,,,argouml.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\arm-cortex-mx.LICENSE,559,?--arm-cortex-mx.LICENSE--0,0.7526,,research/scancode-toolkit/src/licensedcode/data/licenses/arm-cortex-mx.LICENSE,,,,arm-cortex-mx.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\arm-llvm-sga.LICENSE,2764,?--arm-llvm-sga.LICENSE--0,0.76229,,research/scancode-toolkit/src/licensedcode/data/licenses/arm-llvm-sga.LICENSE,,,,arm-llvm-sga.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\arphic-public.LICENSE,6994,?--arphic-public.LICENSE--0,"0.85095,
0.84458,
0.84251",,FSF/Arphic,,,,arphic-public.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\artistic-1.0-cl8.LICENSE,5091,?--artistic-1.0-cl8.LICENSE--0,"0.79786,
0.79580,
0.79273",,spdx/Artistic-1.0,,,,artistic-1.0-cl8.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\artistic-1.0.LICENSE,4761,?--artistic-1.0.LICENSE--0,"0.82168,
0.82031,
0.80663",,"spdx/Artistic-1.0,
spdx/OLDAP-1.1",,,,artistic-1.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\artistic-2.0.LICENSE,8622,?--artistic-2.0.LICENSE--0,"0.87841,
0.87432,
0.86465",,spdx/Artistic-2.0,,,,artistic-2.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\artistic-clarified.LICENSE,6538,?--artistic-clarified.LICENSE--0,"0.83673,
0.83039,
0.85153",,spdx/ClArtistic,,,,artistic-clarified.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\artistic-perl-1.0.LICENSE,6102,?--artistic-perl-1.0.LICENSE--0,"0.84189,
0.84428,
0.82068",,"spdx/Artistic-1.0-Perl,
spdx/ClArtistic",,,,artistic-perl-1.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\aslp.LICENSE,13568,?--aslp.LICENSE--0,0.89512,,research/scancode-toolkit/src/licensedcode/data/licenses/aslp.LICENSE,,,,aslp.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\aslr.LICENSE,13731,?--aslr.LICENSE--0,0.88717,,research/scancode-toolkit/src/licensedcode/data/licenses/aslr.LICENSE,,,,aslr.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\asmus.LICENSE,355,?--asmus.LICENSE--0,0.67801,,research/scancode-toolkit/src/licensedcode/data/licenses/asmus.LICENSE,,,,asmus.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\asn1.LICENSE,2466,?--asn1.LICENSE--0,0.80875,,research/scancode-toolkit/src/licensedcode/data/licenses/asn1.LICENSE,,,,asn1.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\ati-eula.LICENSE,10449,?--ati-eula.LICENSE--0,0.90004,,research/scancode-toolkit/src/licensedcode/data/licenses/ati-eula.LICENSE,,,,ati-eula.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\atmel-firmware.LICENSE,2374,?--atmel-firmware.LICENSE--0,0.77294,,research/scancode-toolkit/src/licensedcode/data/licenses/atmel-firmware.LICENSE,,,,atmel-firmware.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\attribution.LICENSE,2464,?--attribution.LICENSE--0,"0.80119,
0.82333,
0.82099",,"spdx/AAL,
research/scancode-toolkit/src/licensedcode/data/licenses/attribution.LICENSE",,,,attribution.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\autoconf-exception-2.0.LICENSE,1582,?--autoconf-exception-2.0.LICENSE--0,"0.78042,
0.76896,
0.77407",,"spdx/Autoconf-exception-2.0,
spdx/deprecated_GPL-2.0-with-autoconf-exception",,,,autoconf-exception-2.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\autoconf-exception-3.0.LICENSE,1815,?--autoconf-exception-3.0.LICENSE--0,"0.77071,
0.73225,
0.75022",,"spdx/Autoconf-exception-3.0,
spdx/deprecated_GPL-3.0-with-autoconf-exception,
research/scancode-toolkit/src/licensedcode/data/licenses/autoconf-exception-3.0.LICENSE",,,,autoconf-exception-3.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\autoconf-macro-exception.LICENSE,774,?--autoconf-macro-exception.LICENSE--0,0.7283,,research/scancode-toolkit/src/licensedcode/data/licenses/autoconf-macro-exception.LICENSE,,,,autoconf-macro-exception.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\autoconf-simple-exception-2.0.LICENSE,264,?--autoconf-simple-exception-2.0.LICENSE--0,"0.70267,
0.69790,
0.67518",,"research/scancode-toolkit/src/licensedcode/data/licenses/autoconf-simple-exception-2.0.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-autoconf.LICENSE,
research/scancode-toolkit/tests/licensedcode/data/more_licenses/tests/GPL/GPL-with-autoconf-exception",,,,autoconf-simple-exception-2.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\autoconf-simple-exception.LICENSE,379,?--autoconf-simple-exception.LICENSE--0,"0.70485,
0.68081",,"research/scancode-toolkit/src/licensedcode/data/licenses/autoconf-simple-exception-2.0.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/autoconf-simple-exception.LICENSE",,,,autoconf-simple-exception.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\autoit-eula.LICENSE,3968,?--autoit-eula.LICENSE--0,0.82069,,research/scancode-toolkit/src/licensedcode/data/licenses/autoit-eula.LICENSE,,,,autoit-eula.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\autoopts-exception-2.0.LICENSE,1172,?--autoopts-exception-2.0.LICENSE--0,"0.78766,
0.76689,
0.76002",,"research/scancode-toolkit/src/licensedcode/data/licenses/autoopts-exception-2.0.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-autoopts.LICENSE",,,,autoopts-exception-2.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\avisynth-c-interface-exception.LICENSE,822,?--avisynth-c-interface-exception.LICENSE--0,0.72601,,research/scancode-toolkit/src/licensedcode/data/licenses/avisynth-c-interface-exception.LICENSE,,,,avisynth-c-interface-exception.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\avisynth-linking-exception.LICENSE,979,?--avisynth-linking-exception.LICENSE--0,"0.72382,
0.70868",,"research/scancode-toolkit/src/licensedcode/data/licenses/avisynth-c-interface-exception.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/avisynth-linking-exception.LICENSE",,,,avisynth-linking-exception.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\bacula-exception.LICENSE,5163,?--bacula-exception.LICENSE--0,0.85217,,research/scancode-toolkit/src/licensedcode/data/licenses/bacula-exception.LICENSE,,,,bacula-exception.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\baekmuk-fonts.LICENSE,495,?--baekmuk-fonts.LICENSE--0,0.79548,,research/scancode-toolkit/src/licensedcode/data/licenses/baekmuk-fonts.LICENSE,,,,baekmuk-fonts.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\bahyph.LICENSE,1388,?--bahyph.LICENSE--0,"0.78797,
0.78346",,spdx/Bahyph,,,,bahyph.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\barr-tex.LICENSE,602,?--barr-tex.LICENSE--0,"0.76778,
0.74689",,spdx/Barr,,,,barr-tex.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\bea-2.1.LICENSE,9949,?--bea-2.1.LICENSE--0,0.84901,,research/scancode-toolkit/src/licensedcode/data/licenses/bea-2.1.LICENSE,,,,bea-2.1.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\beal-screamer.LICENSE,1668,?--beal-screamer.LICENSE--0,0.79688,,research/scancode-toolkit/src/licensedcode/data/licenses/beal-screamer.LICENSE,,,,beal-screamer.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\beerware.LICENSE,263,?--beerware.LICENSE--0,"0.74548,
0.74354,
0.75558",,spdx/Beerware,,,,beerware.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\bigdigits.LICENSE,1604,?--bigdigits.LICENSE--0,0.75961,,research/scancode-toolkit/src/licensedcode/data/licenses/bigdigits.LICENSE,,,,bigdigits.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\bigelow-holmes.LICENSE,2882,?--bigelow-holmes.LICENSE--0,0.80396,,research/scancode-toolkit/src/licensedcode/data/licenses/bigelow-holmes.LICENSE,,,,bigelow-holmes.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\biopython.LICENSE,1046,?--biopython.LICENSE--0,"0.79625,
0.78138,
0.77462",,"research/scancode-toolkit/src/licensedcode/data/licenses/x11-dec1.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/x11-x11r5.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/x11r5-authors.LICENSE",,,,biopython.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\bison-exception-2.0.LICENSE,224,?--bison-exception-2.0.LICENSE--0,"0.72027,
0.68472",,"research/scancode-toolkit/src/licensedcode/data/licenses/bison-exception-2.0.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/gpl-2.0-bison.LICENSE",,,,bison-exception-2.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\bison-exception-2.2.LICENSE,656,?--bison-exception-2.2.LICENSE--0,"0.74859,
0.74698,
0.74205",,"spdx/Bison-exception-2.2,
Approved/GPL-2.0-with-bison-exception",,,,bison-exception-2.2.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\bitstream.LICENSE,2198,?--bitstream.LICENSE--0,"0.78592,
0.77492",,"research/scancode-toolkit/src/licensedcode/data/licenses/bitstream.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/dejavu-font.LICENSE",,,,bitstream.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\bittorrent-1.0.LICENSE,24233,?--bittorrent-1.0.LICENSE--0,"0.90200,
0.91705",,spdx/BitTorrent-1.0,,,,bittorrent-1.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\bittorrent-1.1.LICENSE,27650,?--bittorrent-1.1.LICENSE--0,"0.91909,
0.91602,
0.91967",,spdx/BitTorrent-1.1,,,,bittorrent-1.1.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\bittorrent-1.2.LICENSE,27746,?--bittorrent-1.2.LICENSE--0,"0.89787,
0.89607,
0.89385",,spdx/BitTorrent-1.1,,,,bittorrent-1.2.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\bittorrent-eula.LICENSE,5669,?--bittorrent-eula.LICENSE--0,0.83192,,research/scancode-toolkit/src/licensedcode/data/licenses/bittorrent-eula.LICENSE,,,,bittorrent-eula.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\bitzi-pd.LICENSE,3231,?--bitzi-pd.LICENSE--0,0.85327,,research/scancode-toolkit/src/licensedcode/data/licenses/bitzi-pd.LICENSE,,,,bitzi-pd.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\blas-2017.LICENSE,666,?--blas-2017.LICENSE--0,0.74259,,research/scancode-toolkit/src/licensedcode/data/licenses/blas-2017.LICENSE,,,,blas-2017.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\blitz-artistic.LICENSE,3367,?--blitz-artistic.LICENSE--0,0.80159,,research/scancode-toolkit/src/licensedcode/data/licenses/blitz-artistic.LICENSE,,,,blitz-artistic.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\bloomberg-blpapi.LICENSE,986,?--bloomberg-blpapi.LICENSE--0,0.74938,,research/scancode-toolkit/src/licensedcode/data/licenses/bloomberg-blpapi.LICENSE,,,,bloomberg-blpapi.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\boost-1.0.LICENSE,1337,?--boost-1.0.LICENSE--0,"0.72967,
0.71887,
0.71358",,spdx/BSL-1.0,,,,boost-1.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\boost-original.LICENSE,259,?--boost-original.LICENSE--0,0.73623,,research/scancode-toolkit/src/licensedcode/data/licenses/boost-original.LICENSE,,,,boost-original.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\bootloader-exception.LICENSE,502,?--bootloader-exception.LICENSE--0,"0.73641,
0.75393",,"spdx/Bootloader-exception,
research/scancode-toolkit/src/licensedcode/data/licenses/bootloader-exception.LICENSE",,,,bootloader-exception.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\borceux.LICENSE,646,?--borceux.LICENSE--0,"0.75533,
0.75100",,spdx/Borceux,,,,borceux.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\bpel4ws-spec.LICENSE,2458,?--bpel4ws-spec.LICENSE--0,0.79567,,research/scancode-toolkit/src/licensedcode/data/licenses/bpel4ws-spec.LICENSE,,,,bpel4ws-spec.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\bpmn-io.LICENSE,1352,?--bpmn-io.LICENSE--0,"0.77696,
0.77138",,"research/scancode-toolkit/src/licensedcode/data/licenses/bpmn-io.LICENSE,
research/scancode-toolkit/tests/licensedcode/data/licenses/bpmn-io",,,,bpmn-io.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\brad-martinez-vb-32.LICENSE,1363,?--brad-martinez-vb-32.LICENSE--0,0.77885,,research/scancode-toolkit/src/licensedcode/data/licenses/brad-martinez-vb-32.LICENSE,,,,brad-martinez-vb-32.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\brent-corkum.LICENSE,867,?--brent-corkum.LICENSE--0,0.81122,,research/scancode-toolkit/src/licensedcode/data/licenses/brent-corkum.LICENSE,,,,brent-corkum.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\brian-clapper.LICENSE,1207,?--brian-clapper.LICENSE--0,"0.75077,
0.72292",,"research/scancode-toolkit/src/licensedcode/data/licenses/brian-clapper.LICENSE,
research/scancode-toolkit/tests/licensedcode/data/licenses/brian-clapper",,,,brian-clapper.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\brian-gladman-3-clause.LICENSE,802,?--brian-gladman-3-clause.LICENSE--0,0.70694,,research/scancode-toolkit/src/licensedcode/data/licenses/brian-gladman-3-clause.LICENSE,,,,brian-gladman-3-clause.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\brian-gladman-dual.LICENSE,1034,?--brian-gladman-dual.LICENSE--0,0.69833,,research/scancode-toolkit/src/licensedcode/data/licenses/brian-gladman-dual.LICENSE,,,,brian-gladman-dual.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\brian-gladman.LICENSE,568,?--brian-gladman.LICENSE--0,0.68267,,research/scancode-toolkit/src/licensedcode/data/licenses/brian-gladman.LICENSE,,,,brian-gladman.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\broadcom-cfe.LICENSE,1535,?--broadcom-cfe.LICENSE--0,"0.73653,
0.72874,
0.72692",,"research/scancode-toolkit/src/licensedcode/data/licenses/broadcom-cfe.LICENSE,
research/scancode-toolkit/tests/licensedcode/data/licenses/broadcom-bsd,
research/scancode-toolkit/tests/licensedcode/data/more_licenses/tests/BSD/HP-DEC-style",,,,broadcom-cfe.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\broadcom-commercial.LICENSE,261,?--broadcom-commercial.LICENSE--0,0.64949,,research/scancode-toolkit/src/licensedcode/data/licenses/broadcom-commercial.LICENSE,,,,broadcom-commercial.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\broadcom-confidential.LICENSE,303,?--broadcom-confidential.LICENSE--0,0.76318,,research/scancode-toolkit/src/licensedcode/data/licenses/broadcom-confidential.LICENSE,,,,broadcom-confidential.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\broadcom-dual.LICENSE,493,?--broadcom-dual.LICENSE--0,0.67296,,research/scancode-toolkit/src/licensedcode/data/licenses/broadcom-dual.LICENSE,,,,broadcom-dual.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\broadcom-linking-exception-2.0.LICENSE,703,?--broadcom-linking-exception-2.0.LICENSE--0,0.74035,,research/scancode-toolkit/src/licensedcode/data/licenses/broadcom-linking-exception-2.0.LICENSE,,,,broadcom-linking-exception-2.0.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\broadcom-linking-unmodified.LICENSE,485,?--broadcom-linking-unmodified.LICENSE--0,0.73076,,research/scancode-toolkit/src/licensedcode/data/licenses/broadcom-linking-unmodified.LICENSE,,,,broadcom-linking-unmodified.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\broadcom-linux-timer.LICENSE,413,?--broadcom-linux-timer.LICENSE--0,0.69822,,research/scancode-toolkit/src/licensedcode/data/licenses/broadcom-linux-timer.LICENSE,,,,broadcom-linux-timer.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\broadcom-proprietary.LICENSE,12233,?--broadcom-proprietary.LICENSE--0,"0.87557,
0.88178",,"calculate-Linux/Broadcom,
research/scancode-toolkit/src/licensedcode/data/licenses/broadcom-proprietary.LICENSE",,,,broadcom-proprietary.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\broadcom-standard-terms.LICENSE,2233,?--broadcom-standard-terms.LICENSE--0,0.77743,,research/scancode-toolkit/src/licensedcode/data/licenses/broadcom-standard-terms.LICENSE,,,,broadcom-standard-terms.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\broadcom-unpublished-source.LICENSE,251,?--broadcom-unpublished-source.LICENSE--0,0.71872,,research/scancode-toolkit/src/licensedcode/data/licenses/broadcom-unpublished-source.LICENSE,,,,broadcom-unpublished-source.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\broadcom-wiced.LICENSE,13274,?--broadcom-wiced.LICENSE--0,0.89899,,research/scancode-toolkit/src/licensedcode/data/licenses/broadcom-wiced.LICENSE,,,,broadcom-wiced.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\broadleaf-fair-use.LICENSE,11348,?--broadleaf-fair-use.LICENSE--0,0.89728,,research/scancode-toolkit/src/licensedcode/data/licenses/broadleaf-fair-use.LICENSE,,,,broadleaf-fair-use.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\brocade-firmware.LICENSE,1793,?--brocade-firmware.LICENSE--0,"0.80389,
0.82455",,"calculate-Linux/qlogic-fibre-channel-firmware,
research/scancode-toolkit/src/licensedcode/data/licenses/brocade-firmware.LICENSE",,,,brocade-firmware.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\bruno-podetti.LICENSE,413,?--bruno-podetti.LICENSE--0,0.72911,,research/scancode-toolkit/src/licensedcode/data/licenses/bruno-podetti.LICENSE,,,,bruno-podetti.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\bsd-1-clause-build.LICENSE,1146,?--bsd-1-clause-build.LICENSE--0,"0.73665,
0.72144",,"research/scancode-toolkit/src/licensedcode/data/licenses/bsd-1-clause-build.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/bsd-simplified.LICENSE",,,,bsd-1-clause-build.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\bsd-1-clause.LICENSE,1015,?--bsd-1-clause.LICENSE--0,"0.74178,
0.74167,
0.73329",,"research/scancode-toolkit/src/licensedcode/data/licenses/bsd-axis-nomod.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/bsd-simplified.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/bsd-unmodified.LICENSE",,,,bsd-1-clause.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\bsd-1988.LICENSE,859,?--bsd-1988.LICENSE--0,0.76379,,research/scancode-toolkit/src/licensedcode/data/licenses/bsd-1988.LICENSE,,,,bsd-1988.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\bsd-2-clause-freebsd.LICENSE,1505,?--bsd-2-clause-freebsd.LICENSE--0,"0.72615,
0.71328,
0.73341",,spdx/BSD-2-Clause-FreeBSD,,,,bsd-2-clause-freebsd.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\bsd-2-clause-netbsd.LICENSE,1248,?--bsd-2-clause-netbsd.LICENSE--0,"0.73778,
0.73147,
0.72695",,"research/scancode-toolkit/src/licensedcode/data/licenses/bsd-2-clause-netbsd.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/bsd-simplified.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/bsd-x11.LICENSE",,,,bsd-2-clause-netbsd.LICENSE,
pathSuffix,scancode-toolkit\src\licensedcode\data\licenses\bsd-2-clause-plus-advertizing.LICENSE,1419,?--bsd-2-clause-plus-advertizing.LICENSE--0,"0.76934,
0.76653,
0.73900",,"research/scancode-toolkit/src/licensedcode/data/licenses/bsd-2-clause-plus-advertizing.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/bsd-original.LICENSE,
research/scancode-toolkit/src/licensedcode/data/licenses/bsd-unmodified.LICENSE",,,,bsd-2-clause-plus-advertizing.LICENSE,
